Projeto_ID,Projeto_name,Duracao_meses,Orcamento_R$,Tamanho_da_Equipe,RecursosDisponiveis,cargoFuncionario,Sucesso
PROJ_1246,Plataforma de Vendas,2.8,83661.31,2,médio,Coordenador de TI,0
PROJ_1247,Sistema CRM,3.8,185445.54,2,baixo,Gerente de Desenvolvimento,0
PROJ_1248,Plataforma E-commerce,10.9,658716.24,4,baixo,Consultor Técnico,1
PROJ_1249,Sistema de Compras,6.5,169565.07,2,baixo,Analista de Sistemas,1
PROJ_1250,Sistema de RH,7.7,228148.32,2,alto,Desenvolvedor Senior,1
PROJ_1251,Plataforma de BI V2,2.2,78226.79,3,alto,Especialista em Dados,1
PROJ_1252,App Mobile de Vendas,3.6,120480.31,2,baixo,Desenvolvedor Senior,0
PROJ_1253,Portal Interno,8.0,290644.27,2,alto,Especialista em Dados,1
PROJ_1254,Plataforma de Vendas,5.9,130729.08,2,baixo,Coordenador de TI,0
PROJ_1255,Plataforma IoT Pro,7.2,151862.84,2,baixo,Especialista em Dados,1
PROJ_1256,Sistema de Manutenção,7.9,232228.43,2,médio,Especialista em Dados,1
PROJ_1257,Portal de Relatórios,4.5,376371.68,4,médio,Tech Lead,1
PROJ_1258,Dashboard Analytics,5.7,158767.55,2,médio,Arquiteto de Software,1
PROJ_1259,Portal de Documentos,7.8,287367.76,2,médio,Coordenador de TI,1
PROJ_1260,Sistema CRM V2,6.7,317827.63,3,médio,Analista de Sistemas,1
PROJ_1261,Portal de Treinamento,5.7,273688.91,3,médio,Desenvolvedor Senior,1
PROJ_1262,Portal de Treinamento Plus,4.4,129200.01,2,médio,Desenvolvedor Senior,1
PROJ_1263,Portal Interno,6.4,299010.64,3,alto,Consultor Técnico,1
PROJ_1264,Sistema de Gestão Empresarial,5.2,428046.04,4,baixo,Gerente de Projetos,0
PROJ_1265,App de Logística,5.5,235565.44,2,médio,Analista de Sistemas,0
PROJ_1266,Sistema de Manutenção,3.2,108132.99,2,alto,Desenvolvedor Senior,1
PROJ_1267,Portal Interno,4.2,96920.4,2,alto,Arquiteto de Software,1
PROJ_1268,Sistema de Backup,2.6,106020.17,2,baixo,Arquiteto de Software,0
PROJ_1269,Portal de Fornecedores,3.2,103330.68,2,baixo,Tech Lead,1
PROJ_1270,Sistema de Qualidade Advanced,2.9,76717.15,2,alto,Arquiteto de Software,1
PROJ_1271,Plataforma IoT,6.8,354621.94,3,alto,Líder Técnico,1
PROJ_1272,App de Monitoramento,3.6,171363.49,2,baixo,Gerente de Projetos,0
PROJ_1273,Plataforma de Vendas,7.9,472976.92,4,médio,Tech Lead,1
PROJ_1274,Sistema de Produção,3.9,126806.32,2,médio,Líder Técnico,1
PROJ_1275,Sistema CRM V2,4.5,153763.94,2,médio,Especialista em Dados,1
PROJ_1276,Portal do Cliente,5.2,283987.72,3,baixo,Arquiteto de Software,1
PROJ_1277,App de Atendimento,7.4,264799.9,2,alto,Arquiteto de Software,1
PROJ_1278,Portal Interno,3.8,100954.35,2,baixo,Arquiteto de Software,1
PROJ_1279,Sistema de RH Plus,9.9,717171.25,4,médio,Gerente de Projetos,1
PROJ_1280,Sistema de Segurança,7.5,287089.01,3,médio,Líder Técnico,1
PROJ_1281,App de Monitoramento,5.6,293398.76,3,baixo,Analista de Sistemas,1
PROJ_1282,Portal de Documentos Advanced,4.1,166279.92,2,médio,Arquiteto de Software,1
PROJ_1283,Portal Interno,3.1,166425.31,3,alto,Gerente de Desenvolvimento,1
PROJ_1284,App de Monitoramento,5.7,177863.85,2,alto,Líder Técnico,1
PROJ_1285,Sistema de Backup,3.9,101066.43,2,baixo,Desenvolvedor Senior,0
PROJ_1286,Plataforma de Cursos,12.5,598510.64,3,alto,Desenvolvedor Senior,1
PROJ_1287,Plataforma IoT,4.8,188300.97,2,alto,Especialista em Dados,1
PROJ_1288,App de Controle de Acesso,11.4,918594.06,5,baixo,Tech Lead,1
PROJ_1289,Plataforma de Vendas,6.6,425154.29,3,médio,Analista de Sistemas,1
PROJ_1290,Plataforma de BI,4.9,186275.88,2,baixo,Consultor Técnico,1
PROJ_1291,Dashboard Analytics Advanced,6.3,202771.99,2,alto,Analista de Sistemas,0
PROJ_1292,Portal de Documentos Mobile,7.1,276841.23,2,alto,Analista de Sistemas,1
PROJ_1293,Plataforma IoT,4.6,157635.49,2,alto,Coordenador de TI,1
PROJ_1294,App de Delivery,2.7,122501.46,2,médio,Arquiteto de Software,0
PROJ_1295,Portal de Fornecedores,4.4,123644.37,2,baixo,Tech Lead,1
PROJ_1296,Sistema Financeiro Pro,7.7,295218.56,2,alto,Especialista em Dados,1
PROJ_1297,Portal de Treinamento V2,6.4,284542.27,2,médio,Líder Técnico,0
PROJ_1298,Portal de Relatórios,3.4,110628.09,2,alto,Coordenador de TI,1
PROJ_1299,App de Logística,3.4,225261.26,4,alto,Consultor Técnico,1
PROJ_1300,Sistema de Estoque,5.3,182784.88,2,alto,Gerente de Desenvolvimento,1
PROJ_1301,Plataforma de Vendas V2,8.2,312088.28,2,baixo,Analista de Sistemas,0
PROJ_1302,Plataforma E-commerce,7.9,397410.37,2,baixo,Tech Lead,0
PROJ_1303,Portal de Fornecedores,4.8,157808.0,2,médio,Especialista em Dados,1
PROJ_1304,Plataforma E-commerce,8.9,350706.93,3,médio,Analista de Sistemas,1
PROJ_1305,App de Comunicação Pro,5.5,363704.54,3,baixo,Analista de Sistemas,1
PROJ_1306,Plataforma de Cursos,4.1,107024.28,2,médio,Gerente de Projetos,1
PROJ_1307,Sistema de Qualidade Plus,4.9,169300.54,2,médio,Líder Técnico,1
PROJ_1308,App de Comunicação V2,7.6,291729.06,3,alto,Analista de Sistemas,1
PROJ_1309,Sistema de Manutenção,7.1,302235.61,3,médio,Gerente de Desenvolvimento,1
PROJ_1310,App de Monitoramento,3.3,136574.8,2,alto,Especialista em Dados,1
PROJ_1311,App de Monitoramento Mobile,7.3,262959.83,2,alto,Desenvolvedor Senior,1
PROJ_1312,Portal de Documentos,2.6,99784.83,2,médio,Gerente de Projetos,1
PROJ_1313,Sistema de Compras,3.9,171385.76,2,alto,Consultor Técnico,0
PROJ_1314,Sistema de RH V2,3.0,84296.49,2,médio,Desenvolvedor Senior,1
PROJ_1315,App de Delivery,13.9,705239.88,4,médio,Tech Lead,1
PROJ_1316,Sistema CRM Advanced,7.7,575615.56,4,médio,Consultor Técnico,1
PROJ_1317,Portal de Relatórios,19.2,1388566.75,5,baixo,Coordenador de TI,1
PROJ_1318,Plataforma de BI Pro,5.1,197411.02,2,alto,Especialista em Dados,1
PROJ_1319,Portal de Documentos,9.4,465233.57,2,médio,Consultor Técnico,1
PROJ_1320,Plataforma de Cursos,4.8,275144.78,3,baixo,Analista de Sistemas,0
PROJ_1321,Plataforma de Cursos,2.9,78232.16,2,médio,Especialista em Dados,1
PROJ_1322,Sistema Financeiro,9.7,902313.02,4,alto,Analista de Sistemas,1
PROJ_1323,App de Controle de Acesso,4.5,109823.45,2,baixo,Gerente de Desenvolvimento,1
PROJ_1324,Sistema de Gestão Empresarial Web,6.2,267734.3,3,alto,Analista de Sistemas,1
PROJ_1325,Sistema de RH,3.0,92632.35,2,baixo,Líder Técnico,0
PROJ_1326,Plataforma de Vendas Pro,4.4,184614.18,2,baixo,Gerente de Projetos,1
PROJ_1327,App de Monitoramento,4.9,242050.27,3,médio,Arquiteto de Software,1
PROJ_1328,App de Comunicação,5.7,273386.68,4,médio,Gerente de Projetos,1
PROJ_1329,Sistema de Manutenção,6.5,259039.24,2,alto,Coordenador de TI,0
PROJ_1330,App de Atendimento,6.8,414208.25,3,baixo,Gerente de Projetos,1
PROJ_1331,Sistema de Backup Advanced,10.2,856545.17,6,médio,Gerente de Desenvolvimento,1
PROJ_1332,Sistema de Estoque,10.9,269961.16,2,médio,Especialista em Dados,0
PROJ_1333,Sistema de Backup Web,4.4,231566.09,3,baixo,Gerente de Projetos,0
PROJ_1334,Sistema CRM,5.8,199882.53,2,baixo,Coordenador de TI,1
PROJ_1335,Plataforma IoT,3.5,93710.99,2,médio,Líder Técnico,1
PROJ_1336,Sistema de Manutenção,3.7,81331.76,2,alto,Gerente de Desenvolvimento,1
PROJ_1337,Plataforma de BI,9.5,653826.88,3,baixo,Consultor Técnico,0
PROJ_1338,Portal de Documentos,4.1,115146.04,2,médio,Arquiteto de Software,1
PROJ_1339,Sistema de Estoque,5.2,176622.67,2,alto,Especialista em Dados,1
PROJ_1340,Sistema de RH,9.3,533301.92,3,baixo,Arquiteto de Software,1
PROJ_1341,Plataforma de BI,4.5,226142.39,3,alto,Desenvolvedor Senior,1
PROJ_1342,Sistema Financeiro,4.2,308715.59,4,médio,Arquiteto de Software,1
PROJ_1343,Dashboard Analytics Advanced,5.0,115097.82,2,alto,Desenvolvedor Senior,1
PROJ_1344,Sistema de Backup,5.6,271834.86,3,médio,Tech Lead,1
PROJ_1345,App de Delivery Web,9.3,318781.72,2,baixo,Coordenador de TI,0
PROJ_1346,App de Controle de Acesso Mobile,4.9,172662.43,2,baixo,Especialista em Dados,1
PROJ_1347,Plataforma E-commerce,6.3,151998.0,2,alto,Consultor Técnico,1
PROJ_1348,Portal do Cliente,3.1,81324.19,2,médio,Coordenador de TI,0
PROJ_1349,Sistema de Compras Plus,5.5,162771.76,2,médio,Especialista em Dados,1
PROJ_1350,Sistema CRM V2,8.6,765938.66,5,baixo,Coordenador de TI,1
PROJ_1351,Plataforma de BI V2,6.5,273692.77,2,alto,Arquiteto de Software,1
PROJ_1352,Sistema Financeiro,9.2,389369.88,3,médio,Tech Lead,1
PROJ_1353,Portal de Fornecedores,6.6,173988.32,2,baixo,Coordenador de TI,1
PROJ_1354,Portal de Treinamento,7.3,265471.08,2,alto,Gerente de Projetos,1
PROJ_1355,Sistema de Gestão Empresarial,9.3,919734.65,4,baixo,Analista de Sistemas,1
PROJ_1356,Plataforma de Cursos,2.7,84240.29,2,alto,Especialista em Dados,1
PROJ_1357,Sistema de Manutenção Web,5.2,203430.35,2,médio,Coordenador de TI,1
PROJ_1358,Sistema Financeiro,7.4,164044.54,2,médio,Analista de Sistemas,1
PROJ_1359,Sistema de Estoque,3.3,73853.41,2,médio,Especialista em Dados,1
PROJ_1360,Portal Interno,4.4,214139.83,2,baixo,Especialista em Dados,0
PROJ_1361,Sistema de Segurança,8.2,276151.16,2,médio,Analista de Sistemas,0
PROJ_1362,Sistema de Estoque Web,5.6,169517.73,2,alto,Gerente de Projetos,1
PROJ_1363,Portal de Treinamento Advanced,6.3,183960.16,2,médio,Líder Técnico,0
PROJ_1364,App de Logística,3.8,127021.7,2,alto,Especialista em Dados,1
PROJ_1365,Dashboard Analytics,5.8,238009.41,3,baixo,Tech Lead,1
PROJ_1366,Sistema de Manutenção Web,4.4,192900.08,2,médio,Analista de Sistemas,0
PROJ_1367,App de Logística,3.7,99212.13,2,médio,Coordenador de TI,0
PROJ_1368,Sistema de Compras,9.3,355170.55,2,médio,Gerente de Projetos,0
PROJ_1369,Portal do Cliente Pro,6.2,283000.92,2,alto,Gerente de Projetos,0
PROJ_1370,Sistema de Backup,2.9,148021.97,2,alto,Consultor Técnico,0
PROJ_1371,App de Comunicação,4.7,129427.48,2,médio,Líder Técnico,1
PROJ_1372,App de Delivery,14.1,363487.87,2,baixo,Tech Lead,0
PROJ_1373,Plataforma de Vendas,5.3,168107.23,2,alto,Líder Técnico,1
PROJ_1374,Sistema de Estoque,2.7,120446.46,2,baixo,Desenvolvedor Senior,0
PROJ_1375,App de Logística,5.0,170464.25,2,alto,Gerente de Desenvolvimento,1
PROJ_1376,Plataforma E-commerce,2.9,78883.69,2,médio,Consultor Técnico,0
PROJ_1377,Sistema de Compras,6.0,188913.28,2,médio,Gerente de Projetos,0
PROJ_1378,Sistema de Gestão Empresarial,2.5,94628.85,2,alto,Analista de Sistemas,1
PROJ_1379,Plataforma de Vendas,11.1,462343.12,3,baixo,Especialista em Dados,1
PROJ_1380,Portal de Treinamento Advanced,10.1,753520.15,4,médio,Tech Lead,1
PROJ_1381,App de Delivery,5.4,221937.2,2,alto,Arquiteto de Software,1
PROJ_1382,App Mobile de Vendas,10.5,261687.66,2,médio,Consultor Técnico,1
PROJ_1383,App de Atendimento,4.1,116978.25,2,baixo,Desenvolvedor Senior,0
PROJ_1384,Portal do Cliente,7.8,168711.14,2,baixo,Líder Técnico,0
PROJ_1385,Sistema de Qualidade Advanced,3.7,182273.18,4,baixo,Especialista em Dados,1
PROJ_1386,Plataforma de Cursos Advanced,7.8,506137.57,4,médio,Gerente de Projetos,1
PROJ_1387,Sistema de Estoque,4.0,120625.97,2,médio,Gerente de Projetos,1
PROJ_1388,Sistema de Produção,3.3,194810.39,3,médio,Coordenador de TI,1
PROJ_1389,Sistema de Segurança,6.2,372198.87,4,alto,Líder Técnico,1
PROJ_1390,App de Atendimento,4.2,129150.2,2,baixo,Consultor Técnico,0
PROJ_1391,Sistema de Produção Web,4.0,174878.77,2,alto,Especialista em Dados,1
PROJ_1392,Plataforma de Cursos,3.6,95897.64,2,médio,Gerente de Projetos,1
PROJ_1393,Plataforma de BI Advanced,7.6,227668.27,2,médio,Tech Lead,0
PROJ_1394,Sistema de Produção,11.7,1134659.58,5,médio,Líder Técnico,1
PROJ_1395,App de Logística,6.7,334501.32,2,alto,Tech Lead,0
PROJ_1396,Sistema de Backup,2.9,128499.08,2,médio,Coordenador de TI,0
PROJ_1397,App de Comunicação,9.6,406477.37,2,médio,Gerente de Projetos,1
PROJ_1398,Plataforma de Cursos,6.2,190843.93,2,médio,Arquiteto de Software,1
PROJ_1399,Sistema de Produção,12.7,910656.59,5,médio,Coordenador de TI,1
PROJ_1400,App Mobile de Vendas,6.0,204364.53,2,médio,Especialista em Dados,1
PROJ_1401,Plataforma E-commerce,9.0,259856.54,2,médio,Gerente de Desenvolvimento,0
PROJ_1402,Sistema de Estoque Plus,4.8,222785.36,3,médio,Desenvolvedor Senior,1
PROJ_1403,Sistema de Estoque,6.6,247236.56,2,médio,Gerente de Desenvolvimento,0
PROJ_1404,Sistema de RH,3.0,127067.82,2,alto,Desenvolvedor Senior,1
PROJ_1405,Sistema de Backup,2.7,101512.32,2,médio,Gerente de Desenvolvimento,1
PROJ_1406,App Mobile de Vendas,9.3,268108.95,2,médio,Líder Técnico,1
PROJ_1407,Sistema de Estoque,17.1,1305590.09,4,baixo,Especialista em Dados,1
PROJ_1408,Sistema de Qualidade,6.2,200232.54,2,baixo,Consultor Técnico,0
PROJ_1409,Plataforma E-commerce,6.2,284036.21,3,médio,Gerente de Projetos,1
PROJ_1410,Plataforma de Vendas,3.5,105229.41,2,baixo,Consultor Técnico,0
PROJ_1411,App de Controle de Acesso,3.5,130354.66,2,baixo,Líder Técnico,1
PROJ_1412,App de Logística,6.8,511220.11,4,baixo,Analista de Sistemas,1
PROJ_1413,Sistema de Backup,9.7,210843.37,2,médio,Analista de Sistemas,1
PROJ_1414,Sistema de Estoque,4.0,122560.65,2,médio,Líder Técnico,1
PROJ_1415,Sistema de Manutenção,7.4,462324.41,3,médio,Consultor Técnico,1
PROJ_1416,Sistema de Compras,4.4,107086.99,2,alto,Líder Técnico,1
PROJ_1417,App de Controle de Acesso,5.1,620417.9,5,médio,Desenvolvedor Senior,1
PROJ_1418,Portal Interno,2.9,94147.21,2,médio,Tech Lead,1
PROJ_1419,Sistema CRM,14.2,1025960.81,6,alto,Analista de Sistemas,1
PROJ_1420,Plataforma E-commerce,3.4,106093.41,2,médio,Consultor Técnico,1
PROJ_1421,Sistema CRM,12.4,283466.89,2,médio,Consultor Técnico,0
PROJ_1422,Portal de Treinamento,4.6,194570.71,2,baixo,Consultor Técnico,1
PROJ_1423,App de Atendimento Plus,5.3,200918.76,2,alto,Líder Técnico,1
PROJ_1424,Sistema de Backup Pro,9.9,342797.6,2,baixo,Analista de Sistemas,1
PROJ_1425,Sistema de Backup,2.6,108811.87,2,médio,Analista de Sistemas,0
PROJ_1426,Plataforma de Vendas,2.8,116916.03,2,alto,Tech Lead,1
PROJ_1427,Sistema de Backup Pro,8.0,300026.46,2,médio,Consultor Técnico,1
PROJ_1428,App de Logística,5.3,133046.36,2,baixo,Gerente de Desenvolvimento,1
PROJ_1429,Plataforma IoT,5.7,318876.4,3,alto,Consultor Técnico,1
PROJ_1430,Sistema CRM,5.8,251887.25,2,alto,Gerente de Desenvolvimento,0
PROJ_1431,Sistema de Segurança V2,4.4,182621.88,2,baixo,Gerente de Projetos,0
PROJ_1432,App de Monitoramento Web,5.4,233996.04,2,médio,Gerente de Projetos,1
PROJ_1433,Sistema de RH Plus,4.6,122466.05,2,médio,Arquiteto de Software,1
PROJ_1434,Plataforma IoT V2,6.6,196384.68,2,alto,Arquiteto de Software,1
PROJ_1435,Sistema de RH,2.5,140601.36,3,baixo,Gerente de Projetos,1
PROJ_1436,Sistema Financeiro,2.6,58470.62,2,baixo,Coordenador de TI,1
PROJ_1437,Sistema de Manutenção,2.7,232868.35,4,médio,Consultor Técnico,1
PROJ_1438,Portal de Treinamento Web,6.5,225517.32,3,médio,Consultor Técnico,1
PROJ_1439,App de Monitoramento Web,4.6,154012.12,2,alto,Arquiteto de Software,1
PROJ_1440,Sistema de Backup,3.4,115049.73,2,alto,Gerente de Desenvolvimento,1
PROJ_1441,App de Monitoramento,4.3,124777.29,2,alto,Tech Lead,1
PROJ_1442,Sistema de Produção Web,3.9,136620.64,2,médio,Arquiteto de Software,1
PROJ_1443,Sistema de RH,4.9,117017.79,2,alto,Especialista em Dados,1
PROJ_1444,Plataforma de BI Web,4.0,155246.09,2,médio,Tech Lead,1
PROJ_1445,App de Comunicação,12.4,823090.19,4,médio,Líder Técnico,0
PROJ_1446,Sistema de RH,3.2,125625.35,2,alto,Desenvolvedor Senior,1
PROJ_1447,Sistema CRM,8.0,480269.61,3,baixo,Coordenador de TI,1
PROJ_1448,Dashboard Analytics,11.7,1230343.37,5,médio,Consultor Técnico,0
PROJ_1449,Sistema de Estoque,9.8,443269.34,3,médio,Gerente de Desenvolvimento,1
PROJ_1450,Portal Interno,6.6,306290.05,2,alto,Analista de Sistemas,0
PROJ_1451,Dashboard Analytics,5.0,398135.94,4,alto,Arquiteto de Software,0
PROJ_1452,Sistema de Gestão Empresarial,5.7,271225.38,2,baixo,Analista de Sistemas,0
PROJ_1453,App Mobile de Vendas Pro,7.4,495844.0,5,alto,Líder Técnico,1
PROJ_1454,App Mobile de Vendas,2.9,132681.12,2,baixo,Líder Técnico,0
PROJ_1455,Plataforma de BI,7.3,859551.42,5,médio,Especialista em Dados,0
PROJ_1456,Sistema de Segurança,7.4,164700.73,2,baixo,Tech Lead,0
PROJ_1457,Portal do Cliente,2.6,77746.93,2,alto,Tech Lead,1
PROJ_1458,Plataforma de Vendas Plus,5.7,181886.85,2,alto,Consultor Técnico,1
PROJ_1459,Portal do Cliente,2.3,68139.89,2,baixo,Analista de Sistemas,0
PROJ_1460,Portal de Fornecedores,3.3,123417.24,2,alto,Gerente de Desenvolvimento,1
PROJ_1461,Portal do Cliente,3.8,119197.16,2,alto,Desenvolvedor Senior,1
PROJ_1462,Plataforma IoT,4.7,162458.45,2,baixo,Tech Lead,0
PROJ_1463,Sistema CRM Mobile,6.7,332849.29,3,baixo,Consultor Técnico,1
PROJ_1464,App de Logística,3.0,164231.27,3,baixo,Gerente de Projetos,1
PROJ_1465,Sistema de Estoque,5.8,220985.08,2,alto,Especialista em Dados,1
PROJ_1466,App de Delivery,9.2,465945.67,4,alto,Líder Técnico,1
PROJ_1467,App de Controle de Acesso,7.4,278373.16,2,médio,Gerente de Projetos,0
PROJ_1468,Plataforma IoT,2.7,103459.3,2,alto,Gerente de Desenvolvimento,1
PROJ_1469,App de Controle de Acesso,9.7,847467.83,5,alto,Coordenador de TI,1
PROJ_1470,App de Monitoramento Web,3.8,108444.33,2,alto,Arquiteto de Software,1
PROJ_1471,Sistema de Gestão Empresarial,5.7,211319.93,2,alto,Tech Lead,1
PROJ_1472,Plataforma de Vendas,8.1,316335.38,2,baixo,Especialista em Dados,1
PROJ_1473,App de Logística Web,8.4,324803.62,2,médio,Desenvolvedor Senior,0
PROJ_1474,Plataforma de Cursos,4.0,277598.52,3,alto,Coordenador de TI,1
PROJ_1475,Dashboard Analytics,2.7,78954.48,2,médio,Consultor Técnico,1
PROJ_1476,Sistema de Produção V2,4.6,169983.9,2,médio,Desenvolvedor Senior,1
PROJ_1477,Plataforma IoT,2.7,85548.01,2,alto,Desenvolvedor Senior,0
PROJ_1478,Portal de Treinamento,5.7,265655.69,3,médio,Coordenador de TI,1
PROJ_1479,Sistema de RH,4.7,216704.11,3,baixo,Gerente de Desenvolvimento,1
PROJ_1480,App de Atendimento,5.5,219047.91,2,médio,Coordenador de TI,1
PROJ_1481,Portal de Documentos,4.6,457439.66,4,médio,Gerente de Projetos,0
PROJ_1482,Sistema de Qualidade,6.6,267948.12,3,médio,Gerente de Projetos,1
PROJ_1483,Portal do Cliente Plus,4.7,158142.69,2,alto,Arquiteto de Software,1
PROJ_1484,Sistema de Produção Plus,6.2,139971.65,2,médio,Arquiteto de Software,1
PROJ_1485,Portal de Fornecedores,3.6,95420.15,2,alto,Gerente de Desenvolvimento,1
PROJ_1486,Portal de Fornecedores,7.4,297568.01,2,médio,Gerente de Desenvolvimento,0
PROJ_1487,Plataforma IoT V2,2.4,80664.97,2,médio,Líder Técnico,1
PROJ_1488,Portal do Cliente,5.0,107206.07,2,médio,Líder Técnico,1
PROJ_1489,App Mobile de Vendas,3.7,137304.89,2,médio,Coordenador de TI,1
PROJ_1490,Sistema Financeiro,15.1,904984.14,4,baixo,Coordenador de TI,0
PROJ_1491,Sistema CRM,2.5,70452.42,2,médio,Arquiteto de Software,1
PROJ_1492,Sistema de Manutenção Advanced,7.0,183947.26,2,alto,Gerente de Desenvolvimento,1
PROJ_1493,App de Monitoramento,2.7,69807.97,2,baixo,Gerente de Projetos,0
PROJ_1494,App de Logística Plus,4.8,193455.15,2,médio,Analista de Sistemas,0
PROJ_1495,Portal de Documentos,6.0,352181.8,3,médio,Consultor Técnico,0
PROJ_1496,Sistema CRM,3.5,135175.89,2,médio,Analista de Sistemas,1
PROJ_1497,Sistema CRM,3.9,141569.4,2,médio,Tech Lead,1
PROJ_1498,Sistema de Gestão Empresarial,4.0,196941.47,2,médio,Consultor Técnico,1
PROJ_1499,Plataforma E-commerce V2,5.3,290601.39,3,alto,Líder Técnico,1
PROJ_1500,Sistema de Manutenção,11.3,436321.1,2,médio,Consultor Técnico,0
